# q=  0.10000000E-02  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     102     -0.48239353E-02     -0.48754601E-02     -0.62263693E-04     -0.35082440E-02
     103     -0.48286905E-02     -0.48754601E-02     -0.63069924E-04     -0.35082440E-02
     104     -0.48319887E-02     -0.48754601E-02     -0.63636363E-04     -0.35082440E-02
     105     -0.48346010E-02     -0.48754601E-02     -0.64159733E-04     -0.35082440E-02
     106     -0.48375209E-02     -0.48754601E-02     -0.64708347E-04     -0.35082440E-02
     107     -0.48396028E-02     -0.48754601E-02     -0.65191424E-04     -0.35082440E-02
     108     -0.48416348E-02     -0.48754601E-02     -0.65678071E-04     -0.35082440E-02
     109     -0.48437819E-02     -0.48754601E-02     -0.66181506E-04     -0.35082440E-02
     110     -0.48454960E-02     -0.48754601E-02     -0.66641041E-04     -0.35082440E-02
     111     -0.48473615E-02     -0.48754601E-02     -0.67097248E-04     -0.35082440E-02
     112     -0.48486765E-02     -0.48754601E-02     -0.67509220E-04     -0.35082440E-02
     113     -0.48500450E-02     -0.48754601E-02     -0.67929795E-04     -0.35082440E-02
     114     -0.48514877E-02     -0.48754601E-02     -0.68445911E-04     -0.35082440E-02
     115     -0.48529350E-02     -0.48754601E-02     -0.69028764E-04     -0.35082440E-02
     116     -0.48540708E-02     -0.48754601E-02     -0.69548338E-04     -0.35082440E-02
     117     -0.48553845E-02     -0.48754601E-02     -0.70223654E-04     -0.35082440E-02
     118     -0.48566346E-02     -0.48754601E-02     -0.70941477E-04     -0.35082440E-02
     119     -0.48580346E-02     -0.48754601E-02     -0.71786808E-04     -0.35082440E-02
     120     -0.48592419E-02     -0.48754601E-02     -0.72704567E-04     -0.35082440E-02
     121     -0.48602317E-02     -0.48754601E-02     -0.73512561E-04     -0.35082440E-02
     122     -0.48608975E-02     -0.48754601E-02     -0.74113438E-04     -0.35082440E-02
     123     -0.48616842E-02     -0.48754601E-02     -0.74838940E-04     -0.35082440E-02
     124     -0.48623645E-02     -0.48754601E-02     -0.75605795E-04     -0.35082440E-02
     125     -0.48629956E-02     -0.48754601E-02     -0.76304406E-04     -0.35082440E-02
     126     -0.48635260E-02     -0.48754601E-02     -0.76958445E-04     -0.35082440E-02
     127     -0.48640728E-02     -0.48754601E-02     -0.77772019E-04     -0.35082440E-02
     128     -0.48646409E-02     -0.48754601E-02     -0.78654454E-04     -0.35082440E-02
     129     -0.48651363E-02     -0.48754601E-02     -0.79532207E-04     -0.35082440E-02
     130     -0.48655728E-02     -0.48754601E-02     -0.80322176E-04     -0.35082440E-02
     131     -0.48659823E-02     -0.48754601E-02     -0.81158592E-04     -0.35082440E-02
     132     -0.48664336E-02     -0.48754601E-02     -0.82147753E-04     -0.35082440E-02
     133     -0.48667961E-02     -0.48754601E-02     -0.83011025E-04     -0.35082440E-02
     134     -0.48671992E-02     -0.48754601E-02     -0.84065346E-04     -0.35082440E-02
     135     -0.48675607E-02     -0.48754601E-02     -0.85063502E-04     -0.35082440E-02
     136     -0.48678871E-02     -0.48754601E-02     -0.86060134E-04     -0.35082440E-02
     137     -0.48681666E-02     -0.48754601E-02     -0.87043427E-04     -0.35082440E-02
     138     -0.48684519E-02     -0.48754601E-02     -0.88118819E-04     -0.35082440E-02
     139     -0.48686926E-02     -0.48754601E-02     -0.89169305E-04     -0.35082440E-02
     140     -0.48689548E-02     -0.48754601E-02     -0.90470468E-04     -0.35082440E-02
     141     -0.48691577E-02     -0.48754601E-02     -0.91488982E-04     -0.35082440E-02
     142     -0.48693773E-02     -0.48754601E-02     -0.92698963E-04     -0.35082440E-02
     143     -0.48695608E-02     -0.48754601E-02     -0.93767323E-04     -0.35082440E-02
     144     -0.48697681E-02     -0.48754601E-02     -0.95105692E-04     -0.35082440E-02
     145     -0.48699537E-02     -0.48754601E-02     -0.96353972E-04     -0.35082440E-02
     146     -0.48701431E-02     -0.48754601E-02     -0.97914306E-04     -0.35082440E-02
     147     -0.48703182E-02     -0.48754601E-02     -0.99443371E-04     -0.35082440E-02
     148     -0.48704765E-02     -0.48754601E-02     -0.10098342E-03     -0.35082440E-02
     149     -0.48706430E-02     -0.48754601E-02     -0.10298371E-03     -0.35082440E-02
     150     -0.48708039E-02     -0.48754601E-02     -0.10496066E-03     -0.35082440E-02
     151     -0.48709470E-02     -0.48754601E-02     -0.10698781E-03     -0.35082440E-02
     152     -0.48710744E-02     -0.48754601E-02     -0.10894606E-03     -0.35082440E-02
     153     -0.48711954E-02     -0.48754601E-02     -0.11113116E-03     -0.35082440E-02
     154     -0.48713150E-02     -0.48754601E-02     -0.11366354E-03     -0.35082440E-02
     155     -0.48714212E-02     -0.48754601E-02     -0.11590489E-03     -0.35082440E-02
     156     -0.48715146E-02     -0.48754601E-02     -0.11828446E-03     -0.35082440E-02
     157     -0.48716074E-02     -0.48754601E-02     -0.12107589E-03     -0.35082440E-02
     158     -0.48716874E-02     -0.48754601E-02     -0.12398522E-03     -0.35082440E-02
     159     -0.48717698E-02     -0.48754601E-02     -0.12770777E-03     -0.35082440E-02
     160     -0.48718410E-02     -0.48754601E-02     -0.13103927E-03     -0.35082440E-02
     161     -0.48719176E-02     -0.48754601E-02     -0.13466382E-03     -0.35082440E-02
     162     -0.48719893E-02     -0.48754601E-02     -0.13885761E-03     -0.35082440E-02
     163     -0.48720544E-02     -0.48754601E-02     -0.14311155E-03     -0.35082440E-02
     164     -0.48721096E-02     -0.48754601E-02     -0.14755538E-03     -0.35082440E-02
     165     -0.48721694E-02     -0.48754601E-02     -0.15364448E-03     -0.35082440E-02
     166     -0.48722223E-02     -0.48754601E-02     -0.15940559E-03     -0.35082440E-02
     167     -0.48722723E-02     -0.48754601E-02     -0.16506789E-03     -0.35082440E-02
     168     -0.48723159E-02     -0.48754601E-02     -0.17078991E-03     -0.35082440E-02
     169     -0.48723643E-02     -0.48754601E-02     -0.17725373E-03     -0.35082440E-02
     170     -0.48724083E-02     -0.48754601E-02     -0.18489064E-03     -0.35082440E-02
     171     -0.48724499E-02     -0.48754601E-02     -0.19279154E-03     -0.35082440E-02
     172     -0.48724847E-02     -0.48754601E-02     -0.20076531E-03     -0.35082440E-02
     173     -0.48725183E-02     -0.48754601E-02     -0.20935415E-03     -0.35082440E-02
     174     -0.48725528E-02     -0.48754601E-02     -0.21859033E-03     -0.35082440E-02
     175     -0.48725828E-02     -0.48754601E-02     -0.22888704E-03     -0.35082440E-02
     176     -0.48726101E-02     -0.48754601E-02     -0.24061959E-03     -0.35082440E-02
     177     -0.48726335E-02     -0.48754601E-02     -0.24950698E-03     -0.35082440E-02
     178     -0.48726589E-02     -0.48754601E-02     -0.26041820E-03     -0.35082440E-02
     179     -0.48726827E-02     -0.48754601E-02     -0.27420546E-03     -0.35082440E-02
     180     -0.48727052E-02     -0.48754601E-02     -0.28583035E-03     -0.35082440E-02
     181     -0.48727277E-02     -0.48754601E-02     -0.30056169E-03     -0.35082440E-02
     182     -0.48727500E-02     -0.48754601E-02     -0.31789325E-03     -0.35082440E-02
     183     -0.48727677E-02     -0.48754601E-02     -0.33214660E-03     -0.35082440E-02
     184     -0.48727836E-02     -0.48754601E-02     -0.34784338E-03     -0.35082440E-02
     185     -0.48728001E-02     -0.48754601E-02     -0.36699486E-03     -0.35082440E-02
     186     -0.48728145E-02     -0.48754601E-02     -0.38400577E-03     -0.35082440E-02
     187     -0.48728271E-02     -0.48754601E-02     -0.40102871E-03     -0.35082440E-02
     188     -0.48728395E-02     -0.48754601E-02     -0.41891607E-03     -0.35082440E-02
     189     -0.48728500E-02     -0.48754601E-02     -0.43437669E-03     -0.35082440E-02
     190     -0.48728598E-02     -0.48754601E-02     -0.45222040E-03     -0.35082440E-02
     191     -0.48728685E-02     -0.48754601E-02     -0.47024151E-03     -0.35082440E-02
     192     -0.48728772E-02     -0.48754601E-02     -0.48955836E-03     -0.35082440E-02
     193     -0.48728860E-02     -0.48754601E-02     -0.50938674E-03     -0.35082440E-02
     194     -0.48728937E-02     -0.48754601E-02     -0.52834565E-03     -0.35082440E-02
     195     -0.48729006E-02     -0.48754601E-02     -0.54472862E-03     -0.35082440E-02
     196     -0.48729075E-02     -0.48754601E-02     -0.56540496E-03     -0.35082440E-02
 
# q=  0.33333333E+00  0.33333333E+00  0.00000000E+00  (qpt 109)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.12747447E-02     -0.51065580E-02     -0.16557623E-05     -0.33742465E-02
       2     -0.16595307E-02     -0.51065580E-02     -0.41637305E-05     -0.33742465E-02
       3     -0.17979600E-02     -0.51065580E-02     -0.52446160E-05     -0.33742465E-02
       4     -0.19675332E-02     -0.51065580E-02     -0.64744631E-05     -0.33742465E-02
       5     -0.20994217E-02     -0.51065580E-02     -0.73008658E-05     -0.33742465E-02
       6     -0.22944243E-02     -0.51065580E-02     -0.83295874E-05     -0.33742465E-02
       7     -0.25820515E-02     -0.51065580E-02     -0.10630089E-04     -0.33742465E-02
       8     -0.27721517E-02     -0.51065580E-02     -0.11483548E-04     -0.33742465E-02
       9     -0.30410440E-02     -0.51065580E-02     -0.14157796E-04     -0.33742465E-02
      10     -0.32433579E-02     -0.51065580E-02     -0.16400899E-04     -0.33742465E-02
      11     -0.33533175E-02     -0.51065580E-02     -0.17753037E-04     -0.33742465E-02
      12     -0.35532626E-02     -0.51065580E-02     -0.20488542E-04     -0.33742465E-02
      13     -0.37052601E-02     -0.51065580E-02     -0.22590561E-04     -0.33742465E-02
      14     -0.38193063E-02     -0.51065580E-02     -0.25675551E-04     -0.33742465E-02
      15     -0.38663547E-02     -0.51065580E-02     -0.26188733E-04     -0.33742465E-02
      16     -0.39307656E-02     -0.51065580E-02     -0.27521980E-04     -0.33742465E-02
      17     -0.39747960E-02     -0.51065580E-02     -0.28448030E-04     -0.33742465E-02
      18     -0.40457302E-02     -0.51065580E-02     -0.30143011E-04     -0.33742465E-02
      19     -0.41067670E-02     -0.51065580E-02     -0.31701627E-04     -0.33742465E-02
      20     -0.41775620E-02     -0.51065580E-02     -0.33462874E-04     -0.33742465E-02
      21     -0.42371763E-02     -0.51065580E-02     -0.35382780E-04     -0.33742465E-02
      22     -0.42799819E-02     -0.51065580E-02     -0.35940430E-04     -0.33742465E-02
      23     -0.43219796E-02     -0.51065580E-02     -0.37164249E-04     -0.33742465E-02
      24     -0.43732365E-02     -0.51065580E-02     -0.37629343E-04     -0.33742465E-02
      25     -0.44026641E-02     -0.51065580E-02     -0.38333608E-04     -0.33742465E-02
      26     -0.44291247E-02     -0.51065580E-02     -0.39056392E-04     -0.33742465E-02
      27     -0.44477718E-02     -0.51065580E-02     -0.39597238E-04     -0.33742465E-02
      28     -0.44708907E-02     -0.51065580E-02     -0.40322416E-04     -0.33742465E-02
      29     -0.44888476E-02     -0.51065580E-02     -0.40757052E-04     -0.33742465E-02
      30     -0.45076932E-02     -0.51065580E-02     -0.41297011E-04     -0.33742465E-02
      31     -0.45287822E-02     -0.51065580E-02     -0.41769248E-04     -0.33742465E-02
      32     -0.45513512E-02     -0.51065580E-02     -0.42509059E-04     -0.33742465E-02
      33     -0.45697198E-02     -0.51065580E-02     -0.42864198E-04     -0.33742465E-02
      34     -0.46136827E-02     -0.51065580E-02     -0.44306107E-04     -0.33742465E-02
      35     -0.46357822E-02     -0.51065580E-02     -0.44762733E-04     -0.33742465E-02
      36     -0.46732603E-02     -0.51065580E-02     -0.45999684E-04     -0.33742465E-02
      37     -0.46924932E-02     -0.51065580E-02     -0.46320165E-04     -0.33742465E-02
      38     -0.47060479E-02     -0.51065580E-02     -0.46688254E-04     -0.33742465E-02
      39     -0.47219054E-02     -0.51065580E-02     -0.46888223E-04     -0.33742465E-02
      40     -0.47325955E-02     -0.51065580E-02     -0.47081618E-04     -0.33742465E-02
      41     -0.47408100E-02     -0.51065580E-02     -0.47243537E-04     -0.33742465E-02
      42     -0.47484813E-02     -0.51065580E-02     -0.47440499E-04     -0.33742465E-02
      43     -0.47604639E-02     -0.51065580E-02     -0.47567728E-04     -0.33742465E-02
      44     -0.47682650E-02     -0.51065580E-02     -0.47718470E-04     -0.33742465E-02
      45     -0.47760825E-02     -0.51065580E-02     -0.47915442E-04     -0.33742465E-02
      46     -0.47810604E-02     -0.51065580E-02     -0.48043857E-04     -0.33742465E-02
      47     -0.47892037E-02     -0.51065580E-02     -0.48160337E-04     -0.33742465E-02
      48     -0.47961109E-02     -0.51065580E-02     -0.48349739E-04     -0.33742465E-02
      49     -0.48028742E-02     -0.51065580E-02     -0.48529815E-04     -0.33742465E-02
      50     -0.48076361E-02     -0.51065580E-02     -0.48656359E-04     -0.33742465E-02
      51     -0.48141271E-02     -0.51065580E-02     -0.48866179E-04     -0.33742465E-02
      52     -0.48202366E-02     -0.51065580E-02     -0.49113635E-04     -0.33742465E-02
      53     -0.48264997E-02     -0.51065580E-02     -0.49327909E-04     -0.33742465E-02
      54     -0.48317397E-02     -0.51065580E-02     -0.49531772E-04     -0.33742465E-02
      55     -0.48432568E-02     -0.51065580E-02     -0.49938258E-04     -0.33742465E-02
      56     -0.48507104E-02     -0.51065580E-02     -0.50298901E-04     -0.33742465E-02
      57     -0.48634391E-02     -0.51065580E-02     -0.50674762E-04     -0.33742465E-02
      58     -0.48709254E-02     -0.51065580E-02     -0.51053497E-04     -0.33742465E-02
      59     -0.48828989E-02     -0.51065580E-02     -0.51416219E-04     -0.33742465E-02
      60     -0.48946168E-02     -0.51065580E-02     -0.51896478E-04     -0.33742465E-02
      61     -0.49068633E-02     -0.51065580E-02     -0.52307302E-04     -0.33742465E-02
      62     -0.49134699E-02     -0.51065580E-02     -0.52684516E-04     -0.33742465E-02
      63     -0.49230979E-02     -0.51065580E-02     -0.53088711E-04     -0.33742465E-02
      64     -0.49278487E-02     -0.51065580E-02     -0.53340568E-04     -0.33742465E-02
      65     -0.49355662E-02     -0.51065580E-02     -0.53672683E-04     -0.33742465E-02
      66     -0.49400809E-02     -0.51065580E-02     -0.53927675E-04     -0.33742465E-02
      67     -0.49472466E-02     -0.51065580E-02     -0.54325794E-04     -0.33742465E-02
      68     -0.49524226E-02     -0.51065580E-02     -0.54593155E-04     -0.33742465E-02
      69     -0.49585156E-02     -0.51065580E-02     -0.54931380E-04     -0.33742465E-02
      70     -0.49645625E-02     -0.51065580E-02     -0.55265350E-04     -0.33742465E-02
      71     -0.49689518E-02     -0.51065580E-02     -0.55497356E-04     -0.33742465E-02
      72     -0.49771337E-02     -0.51065580E-02     -0.55845664E-04     -0.33742465E-02
      73     -0.49819005E-02     -0.51065580E-02     -0.56198730E-04     -0.33742465E-02
      74     -0.49862597E-02     -0.51065580E-02     -0.56430215E-04     -0.33742465E-02
      75     -0.49899848E-02     -0.51065580E-02     -0.56690482E-04     -0.33742465E-02
      76     -0.49947373E-02     -0.51065580E-02     -0.56918479E-04     -0.33742465E-02
      77     -0.49971953E-02     -0.51065580E-02     -0.57113946E-04     -0.33742465E-02
      78     -0.49999297E-02     -0.51065580E-02     -0.57275175E-04     -0.33742465E-02
      79     -0.50022067E-02     -0.51065580E-02     -0.57450206E-04     -0.33742465E-02
      80     -0.50042215E-02     -0.51065580E-02     -0.57588271E-04     -0.33742465E-02
      81     -0.50063024E-02     -0.51065580E-02     -0.57742386E-04     -0.33742465E-02
      82     -0.50080917E-02     -0.51065580E-02     -0.57866172E-04     -0.33742465E-02
      83     -0.50094823E-02     -0.51065580E-02     -0.57980191E-04     -0.33742465E-02
      84     -0.50115075E-02     -0.51065580E-02     -0.58134257E-04     -0.33742465E-02
      85     -0.50129115E-02     -0.51065580E-02     -0.58275120E-04     -0.33742465E-02
      86     -0.50150603E-02     -0.51065580E-02     -0.58467811E-04     -0.33742465E-02
      87     -0.50166173E-02     -0.51065580E-02     -0.58569294E-04     -0.33742465E-02
